id,citation_number,citation_date,first_name,last_name,date_of_birth,defendant_address,defendant_city,defendant_state,drivers_license_number,court_date,court_location,court_address
894,276137104,8/9/2015 0:00,Kevin,Burton,10/1/1961 0:00,,FERGUSON,MO,U012827108,10/18/2015 0:00,HANLEY HILLS,7713 Utica Drive
895,475996271,6/14/2015 0:00,Dorothy,Butler,6/7/1976 0:00,42708 Claremont Alley,CHESTERFIELD,MO,J725437242,11/30/2015 0:00,HILLSDALE,6428 Jesse Jackson Avenue
896,793406023,6/28/2015 0:00,Wanda,Morgan,8/4/1968 0:00,31438 Ilene Plaza,MACKENZIE,MO,N555356327,12/18/2015 0:00,MARYLAND HEIGHTS,11911 Dorsett Road
897,903105761,8/15/2015 0:00,Steven,Anderson,1/25/1990 0:00,2081 Bonner Trail,MANCHESTER,MO,,10/17/2015 0:00,BLACK JACK,12500 Old Jamestown Road
898,201082386,4/7/2015 0:00,Julia,Berry,5/20/1957 0:00,3150 Southridge Circle,KIRKWOOD,MO,C700859784,10/24/2015 0:00,CREVE COEUR,300 North New Ballas Road
899,533199179,2/22/2015 0:00,Brandon,Perez,11/20/1957 0:00,61531 Melody Lane,HAZELWOOD,MO,X352147826,9/26/2015 0:00,WELLSTON,1414 Evergreen
900,670159561,2/3/2015 0:00,Lillian,George,1/24/1977 0:00,71 Forest Dale Lane,LAKESHIRE,MO,H829484279,,ELLISVILLE,37 Weis Avenue
901,299026331,9/4/2015 0:00,Tina,Romero,12/17/1988 0:00,41361 Katie Terrace,KINLOCH,MO,I780307130,10/9/2015 0:00,COUNTRY CLUB HILLS,7422 Eunice Avenue
902,710704396,8/11/2015 0:00,Alan,Kelly,2/18/1984 0:00,4 Fisk Way,WINCHESTER,MO,Z690148626,,FENTON,625 New Smizer Mill Road
903,371115209,4/2/2015 0:00,Linda,Fowler,9/2/1951 0:00,693 Holmberg Junction,BRECKENRIDGE HILLS,MO,F609534068,9/24/2015 0:00,BELLEFONTAINE NEIGHBORS,9641 Bellefontaine Road
904,539302270,3/23/2015 0:00,Frances,Weaver,9/16/1950 0:00,061 Bluestem Circle,SUNSET HILLS,MO,Y704844902,10/23/2015 0:00,TOWN AND COUNTRY,1011 Municipal Center Drive
905,797765961,7/23/2015 0:00,Brandon,Turner,12/24/1973 0:00,929 Almo Place,FRONTENAC,MO,A200900284,11/11/2015 0:00,GREENDALE,7700 Natural Bridge Road
906,562224626,9/3/2015 0:00,Kevin,Morgan,9/7/1955 0:00,861 Superior Avenue,GLENDALE,MO,F992122371,10/2/2015 0:00,CLARKSON VALLEY,15933 Clayton Road
907,915845082,6/26/2015 0:00,Victor,Ferguson,12/30/1960 0:00,66 Jay Alley,BALLWIN,MO,N756735665,12/13/2015 0:00,FRONTENAC,10555 Clayton Road
908,72239480,8/31/2015 0:00,Lillian,Andrews,12/16/1971 0:00,1371 Scoville Trail,HANLEY HILLS,MO,M403631327,10/29/2015 0:00,VELDA CITY,2560 Lucas & Hunt Road
909,871923404,5/29/2015 0:00,Melissa,Nelson,3/22/1954 0:00,0065 Holy Cross Court,SHREWSBURY,MO,,12/22/2015 0:00,VELDA CITY,2560 Lucas & Hunt Road
910,36012265,3/8/2015 0:00,Adam,Lewis,6/22/1995 0:00,9 Morrow Street,RIVERVIEW,MO,J844045315,12/8/2015 0:00,UNINCORPORATED WEST ST. LOUIS COUNTY,82 Clarkson Wilson Centre
911,209092850,3/31/2015 0:00,Phyllis,Jones,9/27/1975 0:00,68 Burrows Place,MARYLAND HEIGHTS,,A824924934,9/15/2015 0:00,MANCHESTER,200 Highlands Blvd. Dr.
912,265473046,4/22/2015 0:00,Nicole,Frazier,5/7/1995 0:00,7318 Wayridge Avenue,,MO,O464117204,10/21/2015 0:00,COOL VALLEY,100 Signal Drive
913,494075235,6/11/2015 0:00,Lisa,Williamson,9/20/1953 0:00,60 Transport Drive,VINITA PARK,MO,W420496064,10/30/2015 0:00,CHARLACK,8401 Midland Boulevard
914,722282032,5/3/2015 0:00,Lori,Chavez,4/5/1995 0:00,572 Hudson Pass,PASADENA PARK,MO,R099646423,10/2/2015 0:00,JENNINGS,7005 Florence Avenue
915,401927190,7/22/2015 0:00,Nicholas,Ray,1/11/1985 0:00,8446 Holy Cross Parkway,JENNINGS,MO,H716836419,,WARSON WOODS,10015 Manchester Road
916,361688796,7/27/2015 0:00,Samuel,George,9/17/1977 0:00,97812 Sugar Plaza,,MO,V366155772,9/16/2015 0:00,PASADENA HILLS,3915 Roland Boulevard
917,61804174,5/27/2015 0:00,Harry,Riley,1/7/1965 0:00,5364 South Point,BRECKENRIDGE HILLS,MO,,10/26/2015 0:00,PASADENA PARK,7615 South Sunset
918,30581649,,Tina,Baker,6/8/1979 0:00,6708 Mccormick Trail,WELLSTON,MO,R609830879,12/2/2015 0:00,ROCK HILL,320 West Thornton Avenue
919,424673271,3/17/2015 0:00,Rose,Wright,11/26/1972 0:00,4608 Center Place,PAGEDALE,MO,R321640074,12/10/2015 0:00,LADUE,9435 Clayton Road
920,458075194,1/2/2015 0:00,Sharon,Morgan,,25 Huxley Center,RIVERVIEW,MO,Q173050362,,HANLEY HILLS,7713 Utica Drive
921,872631028,4/3/2015 0:00,Judy,Lynch,4/29/1996 0:00,9400 Farragut Plaza,CHAMP,MO,Q633514747,11/30/2015 0:00,RIVERVIEW,9699 Lilac Drive
922,718933923,3/3/2015 0:00,Antonio,Gonzalez,5/2/1953 0:00,,WOODSON TERRACE,MO,,11/6/2015 0:00,TOWN AND COUNTRY,1011 Municipal Center Drive
923,742572673,7/26/2015 0:00,Phyllis,Chapman,3/22/1963 0:00,4 Harbort Center,VELDA CITY,MO,I695924298,12/15/2015 0:00,,
924,642159416,7/2/2015 0:00,Robert,Baker,1/12/1974 0:00,853 Farmco Street,ST. LOUIS CITY,MO,H266548570,10/4/2015 0:00,BRECKENRIDGE HILLS,9623 St. Charles Rock Road
925,223626896,,Evelyn,Lewis,7/10/1960 0:00,859 Ryan Crossing,BEVERLY HILLS,MO,D273521485,10/26/2015 0:00,LAKESHIRE,10000 Puttington Drive
926,223267685,1/10/2015 0:00,Evelyn,Lewis,7/10/1960 0:00,859 Ryan Crossing,BEVERLY HILLS,MO,D273521485,9/30/2015 0:00,NORMANDY,7700 Natural Bridge Road
927,698317481,3/23/2015 0:00,Evelyn,Lewis,7/10/1960 0:00,859 Ryan Crossing,BEVERLY HILLS,MO,D273521485,11/12/2015 0:00,LAKESHIRE,10000 Puttington Drive
928,600279510,3/8/2015 0:00,Evelyn,Lewis,7/10/1960 0:00,859 Ryan Crossing,BEVERLY HILLS,MO,D273521485,9/16/2015 0:00,KINLOCH,8140 Scott
929,893283061,7/11/2015 0:00,Evelyn,Lewis,7/10/1960 0:00,859 Ryan Crossing,BEVERLY HILLS,MO,D273521485,11/26/2015 0:00,HAZELWOOD,415 Elm Grove Lane
930,171756872,,Bruce,Dunn,11/15/1981 0:00,33 Mosinee Alley,,MO,M129244409,10/31/2015 0:00,ELLISVILLE,37 Weis Avenue
931,198125414,3/12/2015 0:00,Jason,Graham,4/17/1993 0:00,43 Canary Plaza,WOODSON TERRACE,MO,Y451217936,11/29/2015 0:00,LAKESHIRE,10000 Puttington Drive
932,995690299,3/8/2015 0:00,Amy,Bailey,2/23/1957 0:00,4 Dovetail Trail,PAGEDALE,,D614261312,9/20/2015 0:00,BERKELEY 1,6120 Madison
933,237769787,8/23/2015 0:00,Daniel,Marshall,12/2/1995 0:00,3 Texas Crossing,PAGEDALE,MO,P542820068,11/28/2015 0:00,UPLANDS PARK,6390 Natural Bridge Road
934,222648522,4/29/2015 0:00,Samuel,Nguyen,10/19/1992 0:00,455 Haas Crossing,HANLEY HILLS,MO,W893732058,11/21/2015 0:00,FRONTENAC,10555 Clayton Road
935,238876033,9/6/2015 0:00,Mark,Simpson,6/6/1953 0:00,8301 Garrison Avenue,HILLSDALE,MO,,10/23/2015 0:00,HAZELWOOD,415 Elm Grove Lane
936,505910636,3/24/2015 0:00,Linda,Ward,10/9/1967 0:00,6 Gulseth Drive,BLACK JACK,MO,A065485924,12/25/2015 0:00,RICHMOND HEIGHTS,7447 Dale Avenue
937,197950756,2/6/2015 0:00,Helen,Flores,5/5/1961 0:00,84278 Talmadge Park,WILDWOOD,MO,N822170652,12/21/2015 0:00,UNINCORPORATED WEST ST. LOUIS COUNTY,82 Clarkson Wilson Centre
938,802651506,7/17/2015 0:00,Jimmy,Fox,9/15/1982 0:00,495 Northwestern Lane,VELDA CITY,MO,B290967709,12/12/2015 0:00,FLORISSANT,315 Howdershell Road
939,81539699,4/15/2015 0:00,Jean,Reid,10/16/1970 0:00,93217 Northport Trail,FRONTENAC,MO,I205583137,10/11/2015 0:00,CHARLACK,8401 Midland Boulevard
940,330703141,2/1/2015 0:00,Brenda,Collins,12/20/1962 0:00,13804 Becker Junction,CHAMP,MO,,11/13/2015 0:00,ST. ANN,10405 St. Charles Rock Road
941,481099344,5/9/2015 0:00,Kelly,Martin,7/20/1970 0:00,,PASADENA HILLS,MO,U036012761,10/25/2015 0:00,BERKELEY 2,6140 N Hanley Road
942,4709565,5/22/2015 0:00,Andrew,Torres,11/7/1990 0:00,192 American Park,GREEN PARK,MO,K131464916,9/27/2015 0:00,FRONTENAC,10555 Clayton Road
943,497772522,1/5/2015 0:00,Evelyn,Morgan,4/18/1957 0:00,858 Kim Crossing,ST. ANN,MO,,10/4/2015 0:00,MARLBOROUGH,7826 Wimbledon Drive
944,215865931,2/11/2015 0:00,Adam,Davis,11/15/1950 0:00,349 Nevada Park,MOLINE ACRES,MO,F889129423,11/17/2015 0:00,RICHMOND HEIGHTS,7447 Dale Avenue
945,58768488,2/19/2015 0:00,Carol,West,6/12/1962 0:00,381 Chive Place,MAPLEWOOD,MO,J523987277,11/8/2015 0:00,,
946,222360112,4/1/2015 0:00,Jerry,Cox,2/1/1974 0:00,95926 Namekagon Terrace,NORMANDY,MO,Q526993883,12/30/2015 0:00,LADUE,9435 Clayton Road
947,666265415,7/20/2015 0:00,Jerry,Cox,2/1/1974 0:00,95926 Namekagon Terrace,NORMANDY,MO,Q526993883,11/4/2015 0:00,WOODSON TERRACE,4323 Woodson Road
948,191670830,4/30/2015 0:00,Jerry,Cox,2/1/1974 0:00,95926 Namekagon Terrace,NORMANDY,MO,Q526993883,11/27/2015 0:00,WOODSON TERRACE,4323 Woodson Road
949,379040293,5/25/2015 0:00,Wanda,Howard,5/6/1973 0:00,4 Kedzie Way,WELLSTON,MO,,11/15/2015 0:00,SHREWSBURY,4400 Shrewsbury Avenue
950,142752838,1/10/2015 0:00,Wanda,Howard,5/6/1973 0:00,4 Kedzie Way,WELLSTON,MO,,10/25/2015 0:00,DES PERES,12325 Manchester Road
951,686626219,2/11/2015 0:00,Wanda,Howard,5/6/1973 0:00,4 Kedzie Way,WELLSTON,MO,,9/15/2015 0:00,RICHMOND HEIGHTS,7447 Dale Avenue
952,901582301,2/28/2015 0:00,Wanda,Howard,5/6/1973 0:00,4 Kedzie Way,WELLSTON,MO,,10/17/2015 0:00,FENTON,625 New Smizer Mill Road
953,75713502,2/12/2015 0:00,Mildred,Moore,3/2/1993 0:00,98641 Buell Park,FLORDELL HILLS,MO,M314062819,,VALLEY PARK,320 Benton Street
954,487092318,8/1/2015 0:00,Christopher,Nelson,7/17/1963 0:00,108 Columbus Center,FENTON,MO,F946778666,12/2/2015 0:00,,
955,540809955,6/8/2015 0:00,Jonathan,Mccoy,1/1/1985 0:00,7 Pankratz Junction,GRANTWOOD VILLAGE,MO,T856715918,11/30/2015 0:00,HAZELWOOD,415 Elm Grove Lane
956,445640390,4/15/2015 0:00,Chris,Harris,6/28/1979 0:00,17619 Calypso Way,CLARKSON VALLEY,MO,J721282735,11/30/2015 0:00,COUNTRY CLUB HILLS,7422 Eunice Avenue
957,299727152,1/8/2015 0:00,Paula,Fowler,2/27/1987 0:00,66 Arizona Street,,MO,F032721739,,COUNTRY CLUB HILLS,7422 Eunice Avenue
958,936819002,9/6/2015 0:00,Sharon,Day,9/26/1952 0:00,164 Hermina Hill,PACIFIC,MO,P779389861,11/30/2015 0:00,PASADENA PARK,7615 South Sunset
959,540304376,6/22/2015 0:00,Amanda,Fuller,7/2/1989 0:00,4992 Annamark Terrace,GREENDALE,MO,Y595821818,10/4/2015 0:00,LAKESHIRE,10000 Puttington Drive
960,355743023,4/7/2015 0:00,Phyllis,Lee,11/15/1984 0:00,5 Wayridge Alley,UPLANDS PARK,MO,O310023093,12/11/2015 0:00,TOWN AND COUNTRY,1011 Municipal Center Drive
961,752470143,8/4/2015 0:00,Phyllis,Lee,11/15/1984 0:00,5 Wayridge Alley,UPLANDS PARK,MO,O310023093,11/24/2015 0:00,WARSON WOODS,10015 Manchester Road
962,345711737,3/25/2015 0:00,Phyllis,Lee,11/15/1984 0:00,5 Wayridge Alley,UPLANDS PARK,MO,O310023093,9/15/2015 0:00,HANLEY HILLS,7713 Utica Drive
963,7501925,6/27/2015 0:00,Phyllis,Lee,11/15/1984 0:00,5 Wayridge Alley,UPLANDS PARK,MO,O310023093,10/17/2015 0:00,PAGEDALE,1420 Ferguson Avenue
964,2226681,7/12/2015 0:00,Phillip,Armstrong,5/12/1991 0:00,3876 Fulton Plaza,DES PERES,MO,N215703956,9/23/2015 0:00,BEL-RIDGE,8920 Natural Bridge Road
965,190677756,6/13/2015 0:00,Bruce,Mccoy,2/21/1954 0:00,30 East Lane,GRANTWOOD VILLAGE,MO,S452812321,11/12/2015 0:00,,
966,549397308,3/20/2015 0:00,Richard,Cook,12/3/1968 0:00,8213 Reinke Road,BRIDGETON,MO,L628163308,10/29/2015 0:00,VALLEY PARK,320 Benton Street
967,221229171,7/23/2015 0:00,Richard,Cook,12/3/1968 0:00,8213 Reinke Road,BRIDGETON,MO,L628163308,11/28/2015 0:00,ST. LOUIS CITY,320 Benton Street
968,655691909,3/21/2015 0:00,Richard,Cook,,8213 Reinke Road,BRIDGETON,MO,,,BELLA VILLA,751 Avenue H
969,741155335,2/7/2015 0:00,Richard,Cook,12/3/1968 0:00,8213 Reinke Road,BRIDGETON,MO,L628163308,10/25/2015 0:00,RIVERVIEW,9699 Lilac Drive
970,340845703,6/10/2015 0:00,Richard,Cook,12/3/1968 0:00,8213 Reinke Road,BRIDGETON,MO,,9/22/2015 0:00,GRANTWOOD VILLAGE,One Missionary Way
971,438779004,4/17/2015 0:00,Richard,Cook,12/3/1968 0:00,8213 Reinke Road,BRIDGETON,MO,L628163308,9/23/2015 0:00,KIRKWOOD,139 S. Kirkwood Road
972,724533226,4/9/2015 0:00,Roger,Cook,12/30/1993 0:00,4 Rutledge Hill,KINLOCH,MO,F208879900,9/20/2015 0:00,WELLSTON,1414 Evergreen
973,114554852,2/9/2015 0:00,Deborah,Sullivan,2/8/1963 0:00,73290 David Road,OLIVETTE,MO,W865082955,9/30/2015 0:00,ST. ANN,10405 St. Charles Rock Road
974,366907512,1/27/2015 0:00,Pamela,Alexander,5/4/1971 0:00,13 Drewry Alley,CREVE COEUR,MO,D138503309,11/2/2015 0:00,FENTON,625 New Smizer Mill Road
975,644578055,5/25/2015 0:00,Andrea,Morales,6/13/1996 0:00,48 Mesta Park,WEBSTER GROVES,MO,G756673627,10/27/2015 0:00,UNIVERSITY CITY,975 Pennsylvania Avenue
976,896401320,7/28/2015 0:00,Thomas,Meyer,4/12/1979 0:00,29941 Mosinee Street,BRENTWOOD,MO,H521928646,12/24/2015 0:00,FLORDELL HILLS,7001 Brandon Avenue
977,313374054,2/14/2015 0:00,Phyllis,James,8/13/1964 0:00,81007 Harper Trail,KIRKWOOD,MO,B726484950,9/13/2015 0:00,CRESTWOOD,1 Detjen Drive
978,740247879,8/4/2015 0:00,Kelly,West,7/24/1987 0:00,0 Dunning Way,ROCK HILL,MO,K282014783,11/25/2015 0:00,BRECKENRIDGE HILLS,9623 St. Charles Rock Road
979,682594807,5/8/2015 0:00,Andrew,Rivera,5/24/1953 0:00,7524 Maryland Terrace,HAZELWOOD,MO,U111613509,12/8/2015 0:00,OVERLAND,2410 Goodale Avenue
980,331131562,,Stephen,Lewis,12/14/1972 0:00,632 Dapin Circle,MARLBOROUGH,MO,T164390250,11/12/2015 0:00,SYCAMORE HILLS,8944 St. Charles Rock Road
981,845477770,3/1/2015 0:00,Nancy,Hughes,2/16/1977 0:00,1 Heffernan Trail,COOL VALLEY,MO,C777407756,12/1/2015 0:00,UPLANDS PARK,6390 Natural Bridge Road
982,932468952,8/23/2015 0:00,Michael,Tucker,11/26/1986 0:00,71 Carpenter Hill,GRANTWOOD VILLAGE,MO,O132835414,10/23/2015 0:00,UPLANDS PARK,6390 Natural Bridge Road
983,774683852,5/11/2015 0:00,Michael,Tucker,11/26/1986 0:00,71 Carpenter Hill,GRANTWOOD VILLAGE,MO,O132835414,9/21/2015 0:00,CHARLACK,8401 Midland Boulevard
984,214374844,7/21/2015 0:00,Michael,Tucker,11/26/1986 0:00,71 Carpenter Hill,GRANTWOOD VILLAGE,MO,O132835414,12/8/2015 0:00,COOL VALLEY,100 Signal Drive
985,661286771,1/3/2015 0:00,Michael,Tucker,11/26/1986 0:00,71 Carpenter Hill,GRANTWOOD VILLAGE,MO,O132835414,12/13/2015 0:00,EDMUNDSON,4440 Holman Lane
986,804963796,8/31/2015 0:00,Bonnie,Richardson,5/31/1984 0:00,07 Pearson Road,COUNTRY LIFE ACRES,MO,R513029509,10/17/2015 0:00,,
987,600823006,1/18/2015 0:00,Kimberly,Crawford,6/10/1986 0:00,7 Annamark Terrace,FLORISSANT,MO,V138249416,10/9/2015 0:00,FERGUSON,110 Church Street
988,675802748,3/8/2015 0:00,Kimberly,Crawford,6/10/1986 0:00,7 Annamark Terrace,FLORISSANT,MO,V138249416,10/23/2015 0:00,UNIVERSITY CITY,975 Pennsylvania Avenue
989,828997572,5/25/2015 0:00,Steve,Gibson,10/16/1993 0:00,4341 Hudson Street,BLACK JACK,MO,L101401939,12/15/2015 0:00,ST. ANN,10405 St. Charles Rock Road
990,15379473,8/3/2015 0:00,Walter,Lawson,3/8/1984 0:00,9 Chive Terrace,LADUE,MO,P218402805,12/16/2015 0:00,MANCHESTER,200 Highlands Blvd. Dr.
991,528860387,3/23/2015 0:00,Jason,Williams,2/27/1981 0:00,98 Lunder Place,GLEN ECHO PARK,MO,V297891865,10/4/2015 0:00,TOWN AND COUNTRY,1011 Municipal Center Drive
992,780347914,5/7/2015 0:00,Richard,Ortiz,10/20/1972 0:00,7 East Alley,MANCHESTER,MO,K804892244,10/2/2015 0:00,CHESTERFIELD,690 Chesterfield Parkway West
993,310053448,7/16/2015 0:00,Mary,Fields,10/23/1961 0:00,5 Upham Way,SYCAMORE HILLS,MO,O465333910,11/11/2015 0:00,PINE LAWN,6250 Steve Marve Avenue
994,10071919,5/30/2015 0:00,Jack,Kim,2/4/1970 0:00,8 Forest Run Drive,NORWOOD COURT,MO,P460393996,9/15/2015 0:00,NORMANDY,7700 Natural Bridge Road
995,245631616,6/14/2015 0:00,George,Montgomery,9/16/1981 0:00,6887 Portage Drive,FLORISSANT,MO,L200604984,12/12/2015 0:00,BEVERLY HILLS,7150 Natural Bridge Road
996,816100809,8/20/2015 0:00,Fred,Price,1/30/1978 0:00,,BRENTWOOD,MO,A467103741,11/15/2015 0:00,SUNSET HILLS,3939 South Lindbergh
997,545567,7/27/2015 0:00,Jessica,Brooks,,89 Russell Road,CLARKSON VALLEY,,P087538224,12/6/2015 0:00,TOWN AND COUNTRY,1011 Municipal Center Drive
998,965275754,4/16/2015 0:00,Gerald,King,10/19/1975 0:00,08674 Golf Course Crossing,PASADENA HILLS,MO,E405282808,9/16/2015 0:00,EDMUNDSON,4440 Holman Lane
999,236341006,2/8/2015 0:00,Elizabeth,Ramos,8/26/1986 0:00,37958 Eggendart Road,BALLWIN,MO,R775003019,11/9/2015 0:00,WINCHESTER,109 Lindy Boulevard
1000,938854466,6/2/2015 0:00,Kathleen,Evans,8/11/1978 0:00,80614 Westerfield Park,CRYSTAL LAKE PARK,MO,N304261124,,BEVERLY HILLS,7150 Natural Bridge Road
